mill_cd,codes,type,code_type,dscr,tax_dist,name,curr,tot_mill,percent_rounded,,,mill_cd
1370,610,F,FIRE PROTECTION DISTRICT,SUNSHINE FIRE DISTRICT,61004,SUNSHINE FIRE DIST OTHER,3.56,91.356,3.9,,,
1371,610,F,FIRE PROTECTION DISTRICT,SUNSHINE FIRE DISTRICT,61004,SUNSHINE FIRE DIST OTHER,3.56,92.762,3.84,,,
532,611,F,FIRE PROTECTION DISTRICT,NORTH METRO FIRE RESCUE,61101,NORTH METRO FIRE RESC GEN OPERATING,13.226,92.454,14.31,,,
4290,611,F,FIRE PROTECTION DISTRICT,NORTH METRO FIRE RESCUE,61101,NORTH METRO FIRE RESC GEN OPERATING,13.226,91.454,14.46,,,
532,611,F,FIRE PROTECTION DISTRICT,NORTH METRO FIRE RESCUE,61102,NORTH METRO FIRE RESC BOND REDEMPTION,1.4,92.454,1.51,,,
4290,611,F,FIRE PROTECTION DISTRICT,NORTH METRO FIRE RESCUE,61102,NORTH METRO FIRE RESC BOND REDEMPTION,1.4,91.454,1.53,,,
532,611,F,FIRE PROTECTION DISTRICT,NORTH METRO FIRE RESCUE,61105,NORTH METRO FIRE RESC ABATE REFUND,0.112,92.454,0.12,,,
4290,611,F,FIRE PROTECTION DISTRICT,NORTH METRO FIRE RESCUE,61105,NORTH METRO FIRE RESC ABATE REFUND,0.112,91.454,0.12,,,
186,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61201,GOLD HILL FIRE DIST GENERAL OPERATING,2.64,88.816,2.97,,,
266,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61201,GOLD HILL FIRE DIST GENERAL OPERATING,2.64,90.222,2.93,,,
270,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61201,GOLD HILL FIRE DIST GENERAL OPERATING,2.64,106.339,2.48,,,
4218,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61201,GOLD HILL FIRE DIST GENERAL OPERATING,2.64,92.316,2.86,,,
4223,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61201,GOLD HILL FIRE DIST GENERAL OPERATING,2.64,93.722,2.82,,,
186,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61206,GOLD HILL FIRE DIST OTHER,10.36,88.816,11.66,,,
266,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61206,GOLD HILL FIRE DIST OTHER,10.36,90.222,11.48,,,
270,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61206,GOLD HILL FIRE DIST OTHER,10.36,106.339,9.74,,,
4218,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61206,GOLD HILL FIRE DIST OTHER,10.36,92.316,11.22,,,
4223,612,F,FIRE PROTECTION DISTRICT,GOLD HILL FIRE DISTRICT,61206,GOLD HILL FIRE DIST OTHER,10.36,93.722,11.05,,,
57,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,96.236,11,,,
58,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,96.236,11,,,
59,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,136.236,7.77,,,
60,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,96.236,11,,,
90,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,96.236,11,,,
91,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,96.236,11,,,
94,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,96.236,11,,,
95,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,96.236,11,,,
96,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,101.236,10.46,,,
98,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,150.393,7.04,,,
99,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,95.236,11.12,,,
101,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,115.236,9.19,,,
108,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,104.518,10.13,,,
111,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,104.518,10.13,,,
116,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,104.518,10.13,,,
222,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,120.502,8.78,,,
234,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,152.352,6.95,,,
237,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,107.332,9.86,,,
241,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,175.243,6.04,,,
248,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,137.332,7.71,,,
254,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,88.302,11.99,,,
4204,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,87.302,12.13,,,
4205,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,87.302,12.13,,,
4217,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,87.302,12.13,,,
4241,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,90.802,11.66,,,
4242,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,92.206,11.48,,,
4254,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,88.302,11.99,,,
4257,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,88.302,11.99,,,
4261,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,90.802,11.66,,,
4580,616,F,FIRE PROTECTION DISTRICT,LOUISVILLE FIRE DISTRICT,61601,LOUISVILLE FIRE DIST GENERAL OPERATING,10.586,88.706,11.93,,,
156,617,F,FIRE PROTECTION DISTRICT,INDIAN PEAKS FIRE DISTRICT,61701,INDIAN PEAKS FIRE DIST GENERAL OPERATING,4,85.643,4.67,,,
164,617,F,FIRE PROTECTION DISTRICT,INDIAN PEAKS FIRE DISTRICT,61701,INDIAN PEAKS FIRE DIST GENERAL OPERATING,4,87.493,4.57,,,
187,617,F,FIRE PROTECTION DISTRICT,INDIAN PEAKS FIRE DISTRICT,61701,INDIAN PEAKS FIRE DIST GENERAL OPERATING,4,79.816,5.01,,,
240,617,F,FIRE PROTECTION DISTRICT,INDIAN PEAKS FIRE DISTRICT,61701,INDIAN PEAKS FIRE DIST GENERAL OPERATING,4,85.119,4.7,,,
267,617,F,FIRE PROTECTION DISTRICT,INDIAN PEAKS FIRE DISTRICT,61701,INDIAN PEAKS FIRE DIST GENERAL OPERATING,4,81.222,4.92,,,
827,617,F,FIRE PROTECTION DISTRICT,INDIAN PEAKS FIRE DISTRICT,61701,INDIAN PEAKS FIRE DIST GENERAL OPERATING,4,88.537,4.52,,,
191,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,95.433,16.89,,,
206,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,96.333,16.73,,,
268,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,93.339,17.27,,,
270,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,106.339,15.16,,,
415,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,96.333,16.73,,,
416,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,96.839,16.64,,,
821,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,100.654,16.01,,,
826,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,104.154,15.47,,,
862,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,125.568,12.84,,,
872,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,105.154,15.33,,,
878,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,105.154,15.33,,,
2805,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,113.788,14.16,,,
2826,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,100.654,16.01,,,
2872,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,105.154,15.33,,,
2878,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,101.654,15.85,,,
4224,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,96.839,16.64,,,
4226,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,104.154,15.47,,,
4235,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,104.154,15.47,,,
4237,619,F,FIRE PROTECTION DISTRICT,LEFTHAND FIRE DISTRICT,61901,LEFT HAND FIRE PROT DIST GENERAL OPER,16.117,105.154,15.33,,,
109,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,96.432,2.59,,,
112,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,96.432,2.59,,,
122,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,96.682,2.59,,,
127,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,156.432,1.6,,,
132,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,95.432,2.62,,,
1384,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,110.378,2.26,,,
1405,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,97.306,2.57,,,
1413,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,93.125,2.68,,,
1417,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,174.157,1.44,,,
1418,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,94.125,2.66,,,
1421,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,175.404,1.43,,,
4208,620,F,FIRE PROTECTION DISTRICT,LAFAYETTE RURAL FIRE DISTRICT,62001,LAFAYETTE RURAL FIRE DIST GENERAL OPER,2.5,79.216,3.16,,,
150,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62101,SUGARLOAF FIRE PROT DIST GENERAL OPER,7,88.215,7.94,,,
155,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62101,SUGARLOAF FIRE PROT DIST GENERAL OPER,7,92.615,7.56,,,
159,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62101,SUGARLOAF FIRE PROT DIST GENERAL OPER,7,90.065,7.77,,,
165,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62101,SUGARLOAF FIRE PROT DIST GENERAL OPER,7,94.465,7.41,,,
188,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62101,SUGARLOAF FIRE PROT DIST GENERAL OPER,7,86.788,8.07,,,
4219,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62101,SUGARLOAF FIRE PROT DIST GENERAL OPER,7,90.288,7.75,,,
150,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62103,SUGARLOAF FIRE PROT DIST CAPIT,3.972,88.215,4.5,,,
155,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62103,SUGARLOAF FIRE PROT DIST CAPIT,3.972,92.615,4.29,,,
159,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62103,SUGARLOAF FIRE PROT DIST CAPIT,3.972,90.065,4.41,,,
165,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62103,SUGARLOAF FIRE PROT DIST CAPIT,3.972,94.465,4.2,,,
188,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62103,SUGARLOAF FIRE PROT DIST CAPIT,3.972,86.788,4.58,,,
4219,621,F,FIRE PROTECTION DISTRICT,SUGARLOAF FIRE DISTRICT,62103,SUGARLOAF FIRE PROT DIST CAPIT,3.972,90.288,4.4,,,
20,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,108.611,14.5,,,
170,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,103.253,15.25,,,
189,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,95.063,16.56,,,
210,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,104.153,15.12,,,
211,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,95.963,16.41,,,
253,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,96.963,16.24,,,
876,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,104.784,15.03,,,
2828,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,100.284,15.7,,,
2876,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,104.784,15.03,,,
2879,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,101.284,15.55,,,
2923,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,108.329,14.54,,,
4211,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,95.963,16.41,,,
4238,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,104.784,15.03,,,
4253,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,96.963,16.24,,,
4256,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,96.963,16.24,,,
4258,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,96.963,16.24,,,
4259,622,F,FIRE PROTECTION DISTRICT,BOULDER RURAL FIRE DISTRICT,62201,BOULDER RURAL FPD GENERAL OPERATING,15.747,96.963,16.24,,,
151,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,93.435,16.36,,,
153,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,95.285,16.04,,,
154,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,97.835,15.63,,,
160,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,121.959,12.53,,,
161,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,116.959,13.07,,,
166,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,99.685,15.34,,,
167,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,99.685,15.34,,,
194,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,92.008,16.61,,,
195,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62401,NEDERLAND FIRE DIST GENERAL OPERATING,15.287,93.858,16.29,,,
151,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,93.435,0.54,,,
153,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,95.285,0.52,,,
154,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,97.835,0.51,,,
160,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,121.959,0.41,,,
161,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,116.959,0.43,,,
166,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,99.685,0.5,,,
167,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,99.685,0.5,,,
194,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,92.008,0.54,,,
195,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62403,NEDERLAND FIRE DIST PENSION,0.5,93.858,0.53,,,
151,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,93.435,0.01,,,
153,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,95.285,0.01,,,
154,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,97.835,0.01,,,
160,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,121.959,0.01,,,
161,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,116.959,0.01,,,
166,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,99.685,0.01,,,
167,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,99.685,0.01,,,
194,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,92.008,0.01,,,
195,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62404,NEDERLAND FIRE DISTRICT REFUND/ABATE,0.013,93.858,0.01,,,
151,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,93.435,0.42,,,
153,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,95.285,0.41,,,
154,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,97.835,0.4,,,
160,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,121.959,0.32,,,
161,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,116.959,0.34,,,
166,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,99.685,0.39,,,
167,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,99.685,0.39,,,
194,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,92.008,0.43,,,
195,624,F,FIRE PROTECTION DISTRICT,NEDERLAND FIRE DISTRICT,62405,NEDERLAND FIRE DISTRICT OTHER,0.392,93.858,0.42,,,
184,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,90.031,9.9,,,
203,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,90.931,9.8,,,
264,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,87.937,10.13,,,
413,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,91.437,9.75,,,
414,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,90.931,9.8,,,
420,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,97.318,9.16,,,
421,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,96.418,9.24,,,
423,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,98.221,9.07,,,
430,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,98.318,9.06,,,
822,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,98.752,9.02,,,
952,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,98.752,9.02,,,
4222,629,F,FIRE PROTECTION DISTRICT,BOULDER MOUNTAIN FIRE DISTRICT,62901,BOULDER MTN FIRE DIST GENERAL OPER,8.912,91.437,9.75,,,
1353,631,F,FIRE PROTECTION DISTRICT,PINEWOOD SPRINGS FIRE PROTECTION DISTRICT,63101,PINEWOOD SPRINGS FIRE PROTECTION DISTRICT,8.778,65.726,13.36,,,
